Event Name;Event Type;Event Date;Affected Countries;Location;Country Coordinates(Lat);Country Coordinates(Long);Event Description
Becky and Carmen;Windstorm;2010-11-07 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-08 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-09 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-10 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-11 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-12 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-13 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-14 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-15 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-16 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-17 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-18 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Becky and Carmen;Windstorm;2010-11-19 00:00:00;United Kingdom,Ireland,France,Belgium,Netherlands;N/A;54.75844,53,46,50.75,52.25;-2.69531,-8,2,4.5,5.75;"Becky originated from a low-pressure area that formed off the southeast coast of Greenland on 7 November 2010. It moved rapidly towards the United Kingdom, deepening to 960 hPa (28 inHg) on 8 November. While Becky was making landfall on Cornwall on 9 November, a low-pressure area over Nova Scotia was named Carmen. By 10 November, Becky had weakened and become more elongated, Carmen had moved offshore and began strengthening. On 11 November, Becky had been absorbed by Cyclone Anneli and Carmen had rapidly deepened to 965 hPa (28.5 inHg). Carmen strengthened slightly on 12 November, while centred just offshore Aberdeen, Scotland. On 13 November, it was centred over Scandinavia. It had split into two vortexes by that time. It began moving rapidly to the northeast, and moved out of the Free University of Berlin's tracking charts on 16 November.
"
Ex-Hurricane Katia;Windstorm;2011-09-11 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-12 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-13 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-14 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-15 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-16 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-17 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Ex-Hurricane Katia;Windstorm;2011-09-18 00:00:00;United Kingdom,France,Germany;N/A;54.75844,46,51.5;-2.69531,2,10.5;"A tropical depression formed near the Cape Verde Islands in late-August, and strengthened into a Category 4 hurricane on 5 September. However, it later weakened rapidly to a Category 1 the next day. It later struck the United Kingdom with near hurricane-force winds and moved across the rest of northern Europe in the next few days. The remnants of Katia killed a man when a tree blew down on his car. A maximum gust of 132 km/h (82 mph) was recorded, and caused widespread power outages throughout Europe, as far east as Russia.
"
Berit;Windstorm;2011-11-22 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-23 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-24 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-25 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-26 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-27 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-28 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Berit;Windstorm;2011-11-29 00:00:00;Faroe Islands,United Kingdom,Iceland,Norway,Sweden,Finland,Estonia,Russia;N/A;62,54.75844,65,62,62,64,59,60;-7,-2.69531,-18,10,15,26,26,100;"A tropical wave that developed east of the Lesser Antilles was first noted for a 10% chance of becoming a tropical or subtropical cyclone by the National Hurricane Center on 19 November. The center then said on 21 November that the wave had a 60% chance of becoming a subtropical cyclone, and was also gaining frontal characteristics. The system then acquired extratropical features and on 22 November, it was named Xaver by the Free University of Berlin. Xaver then began a rapid strengthening phase, and deepened almost 30 mb (0.89 inHg) to 944 mb (27.9 inHg). Wind gusts reached 184 km/h (114 mph) in the Faroe Islands causing widespread damage. One woman died after her car got blown into a loch in Scotland.
"
Bawbag;Windstorm;2011-12-07 00:00:00;United Kingdom,Sweden,Denmark,Norway;N/A;54.75844,62,56,62;-2.69531,15,10,10;"The system that would become Friedhelm formed over the Labrador Sea on 5 December 2011 with a central pressure of 997 mb (29.4 inHg). As the system moved into the North Atlantic Ocean, it was named Friedhelm by the Free University of Berlin. On 8 December at midnight, Friedhelm was located west of the British Isles with a central pressure of 977 mb (28.9 inHg). By the next day, 9 December, the large system was located over the North Sea with a deep central pressure of 956 mb (28.2 inHg). Friedhelm then weakened as it moved over Scandinavia.
In preparation for the storm, the Met Office issued a red wind warning for the Scottish Central Belt. Most schools in Scotland were closed by lunchtime. The Forth, Tay, Erskine and Skye Bridges were all closed due to strong winds.  The summit of CairnGorm recorded a gust up to 165 mph (266 km/h), also recording sustained winds up to 105 mph (169 km/h). As the storm moved into Scandinavia, the Swedish Meteorological Institute issued a Class 2 warning.
The storm was named 
Friedhelm on 7 December by the Free University of Berlin and was named Bawbag in Scotland, which, became the most common name.
"
